keywords,outcome
"guilt,videotape,hidden camera,paris france,no music,deception,friend,drawing,boy,surveillance,police,dream,dinner,blood,threat,12 year old,red herring,one word title,killing an animal,unsolved mystery,scene during end credits,animal abuse,writer,wristwatch,wine,watching a video,watching tv,violence,video surveillance,video camera,tv studio,tv news,tv interview show,trust,throat slitting,terror,terrorism,telephone call,tears,teacher,swimming pool,swim meet,swim coach,sweating,suspicion,suspense,suspect,suicide by slitting one's throat,subjective camera,storytelling,stalker,seventy something,seine river,secret,search,scriptwriter,scar,running,round table discussion,rooster,remote control,publisher,postcard,politics,policeman,plastic bag,pill,piano,pathology,paranoia,paddy wagon,orphanage,old age,nudity,nonlinear timeline,neighbor,movie theatre,morality,money,men's bathroom,massacre,marriage,male nudity,magazine,machismo,love,loneliness,lie,liar,lawyer,kidnapping,jealousy,italian,interview,illness,hospital,homework,hatred,guilt ridden woman,friendship,food,fear,farm hand,estate,elevator,drowning,door bell,doctor,demonstration,death of husband,death of dog,custody,crying,coughing,coughing blood,convenience store,conscience,coffee shop,coalition,chopping off a chicken's head,children's home,chase,cell phone,camera,bookstore,bleeding,blackmail,author,aunt nephew relationship,apology,answering machine,anonymous telephone call,ambiguity,accusation,fast motion scene,swimming,rewind,long take,apartment,actual animal killed,ambiguous ending,social differences,revenge,haunted by the past,class differences,mother son relationship,husband wife relationship,father son relationship,family relationships,television show,suicide,racism,nightmare,minimalism,middle class,dysfunctional marriage,celebrity,algerian,death of father,teenage boy,surrogate brother,stepbrother stepbrother relationship,repression,reference to eminem,reading,rain,puberty,private detective,prank,police massacre,occupation of iraq,male frontal nudity,grocery store,globalization,geometry,gas station,filling station,eighty something,editing video tape,dog,detective,coffee,book,bicycle,african french,adoption,memory,school,chicken,axe,arab",False
"original story,expedition,oceanographer,breasts,nudity,shark,team,sea,pilot,pirate,revenge,reporter,mission,eaten alive,slow motion scene,octopus,bonfire,playing cards,monkey,grave,bound and gagged,turtle,fish,buried at sea,coffin,ring,palm tree,baby,hotel,reef,blonde,tattoo,buccaneer,turban,microphone,brazilian,pistol,singer,acoustic guitar,gala,boat,camera,uniform,river,guard,old man,captain,medal,balcony,applause,subtitles,italian,audience,stage,villa,hogtied,held at gunpoint,beating,italy,reference to jacques cousteau,laboratory,computer,writer,snorkeling,bicycling,explosion,crying,pet dog,boom operator,tied up,flashlight,revolver,painting,signature,photograph,punched in the face,massage,little boy,headphones,dynamite,exercising,tape recorder,swimming pool,ponytail,movie camera,watching a movie,rifle,pipe smoking,stitches,nipples,video camera,gunfight,marine life,physicist,blindfold,bullhorn,map,filipino,corpse,bandage,safe,ruin,radar,eel,rain,alarm,watching tv,airplane crash,jogging,pet cat,braids,chart,helmet,orca,biplane,crowbar,globe,smoking pot,frogman,machinery,scientist,diver,modern day pirate,snake,scuba diving,tied feet,tied up while barefoot,man with glasses,gunfire,blood,fictitious animal,fictional island,emblem,abandoned building,death,seahorse,flashback,divorce,blood on camera lens,intern,u boat,black comedy,tragic hero,part stop motion,ocean,tragedy,redemption,thick accent,product placement,pregnancy,loss of friend,eccentric,documentary crew,unwed pregnancy,unhappy marriage,underwater,topless,suicide,submarine,steamship,stabbing,singing,sikh,shipwreck,scuba,sauna,rivalry,resort hotel,rescue,north atlantic,new job,name change,murder,loss of mother,lizard,letter,leech,jellyfish,jealousy,island,interview,illegitimate child,hot air balloon,helicopter accident,guitar,gift,gay slur,filmmaking,film within a film,fight,farce,face slap,elevator,drugs,dolphin,crab,cancer,burial at sea,burglary,beach,animal attack,accountant,stabbed in the shoulder,speedo,shot in the neck,shot in the chest,shootout,scene during end credits,marijuana,machine gun,machete,loss of son,infidelity,hostage,helicopter,exploding ship,three legged dog,father son relationship,death of friend,character name in title",True
"baseball,strategy,statistics,voice over,meeting,baseball team,underdog,baseball movie,playing against type,job offer,partner,fired from the job,business,watching tv,driving,sports trade,winning streak,telephone call,anger,metaphor,major league baseball,baseball player,slow motion,period piece,baseball game,what happened to epilogue,professional athlete,flashback,1970s,1980s,2000s,statistician,mathematics,baseball manager,father daughter relationship,oakland california,oakland athletics,one word title,based on book,title spoken by character,manager",True
"sex with a colleague,cleavage,scantily clad female,panties,white panties,panties pulled down,pelvic exam,voyeur,voyeurism,nazi,mossad,nazi war criminal,kiev ukraine,secret agent,safe house,gynecologist,berlin wall,holocaust survivor,war criminal,sex in the workplace,duct tape gag,gynecological exam,woman wearing towel,tel aviv israel,israeli flag,secret mission,israel,evil doctor,love triangle,ob gyn,kidnapping,east germany,nazi hunter,east berlin,escape,journalist,book,suicide,female protagonist,latex gloves,redemption,hypodermic,nurse,gurney,bathroom stall,roof leak,stockholm syndrome,sonata,spiral staircase,aleternate versions of event,decapitation,follow shot,told in flashback,cold war,playing on the beach,kicked in the head,vomiting,cockroach,straight razor,alarm clock,ambulance,injected in neck,passionate kiss,posing as husband and wife,holding hands,injection in butt,glass syringe,sewing machine,map,hidden camera,speaking german,baby picture,trolley,archival photograph,upright piano,shaving,playing piano,passport,man in a wheelchair,reading aloud,leaky roof,speech,east berlin east germany,hit by a truck,year 1997,year 1966,humiliation,justice,stabbed in the back,stabbed in the leg,stabbed in the shoulder,stabbed with scissors,cover up,punched in the face,bilingualism,tape over mouth,spit in the face,injection,piano playing,birthday,train station,subtitled scene,flashback,shot in the back,pistol,woman punching a man,kicked in the face,gash in the face,bound and gagged,new year's eve,photograph,wheelchair bound,hit by a van,facial scar,scar,younger version of character,force feeding,chained to a radiator,bag over head,pregnancy,syringe,stabbed in the stomach,insane asylum,beach,berlin germany,ex husband ex wife relationship,mother daughter relationship,1990s,1970s,1960s,death of friend,bare chested male,character repeating someone else's dialogue,cigarette smoking,nonlinear timeline,german accent,remake,surprise ending",False
"jealousy,rage,domestic violence,violence,boxing,troubled marriage,brother brother relationship,underage drinking,nightclub,italian american,year 1941,knock out,corruption,gym,dispute,champion,neighborhood,fight,mafia,neglected wife,pathological jealousy,fake nose,talking to oneself in a mirror,machismo,self destructiveness,new york city,underage girls,jealous husband,bum,big brother,hit in the face,nagging wife,hit with a car door,dysfunctional family,washed up star,tough guy,sports man,rampage,husband wife relationship,dysfunctional marriage,decadence,brother in law sister in law relationship,anger,marriage crisis,drunkenness,rise and fall,competition,fistfight,sweat,punch,fixed fight,brutality,boxing gym,pride,divorce,animal in title,hematoma,bronx new york city,overweight,coach,fist,statutory rape,restaurant,mirror,championship belt,wedding,swimming pool,bar,arena,reciting poetry,boxing match,knock down,throwing a chair,thrown through the air,the bronx,steak,argument,overturning a table,death threat,taking a punch,face slap,sparring,jumping into a pool,miniature golf,knocked out of the ring,bare chested male,sweaty face,breaking a chair,shower room,newspaper headline,taking a dive,infidelity,mouth guard,blood spatter,dripping blood,family photograph,cigar smoking,locked in jail,banging head against wall,sports,boxing glove,family conflict,national film registry,bad temper,afi,paranoia,fighting movie,based on autobiography,violence against women,in medias res,male punches a female,male slaps a male,blood,stage show,male male kiss,snorricam,sadness,redemption,price of fame,middle age,confrontation,wrath,slap,self hatred,beating,brawl,infatuation,extramarital affair,broken nose,year 1964,trampled,camera shot of a woman's legs,woman sitting on a man's lap,kiss on cheek,woman kissing a man's chest,year 1943,year 1947,woman in a bikini,beer commercial,year 1956,camera,film camera,black eye,manhattan new york city,endurance,madison square garden manhattan new york city,stand up comedy,boyfriend girlfriend relationship,comedian,telephone call,discussion,jail cell,photographer,phone booth,miami florida,ice,cleveland ohio,parking garage,hotel,backstage,solitary confinement,police,home movie,detroit michigan,chicago illinois,arrest",True
"disappearance,missing person,murder suspect,husband wife relationship,based on novel,missing wife,psychopath,manipulative personality,neo noir,emotional manipulation,infidelity,wedding anniversary,bare breasts,wrongful arrest,twin brother and sister,femme fatale,brother sister relationship,sex scene,diary,suspect,sexual manipulation,lake house,murder,voice over narration,search party,surprise ending,dark secret,mysterious man,sex in a library,oral sex,female frontal nudity,female nudity,framed for murder,self injury,control freak,manipulation,deception,revenge,female detective,marriage,unfaithfulness,faked pregnancy,female rear nudity,cunnilingus,throat slitting,covered in blood,selfie,husband accused of murdering his wife,manipulative wife,investigation,search,mysterious disappearance,female neighbor,psychological manipulation,female student,sadism,female police detective,sarcasm,irony,bed,talking about sex,missing woman,kiss,mysterious woman,desire,economic recession,pregnancy test,lingerie,paranoia,hidden camera,arrest,shower,pathological liar,surveillance camera,physical abuse,press conference,self mutilation,nonlinear timeline,return to hometown,adultery,woman in lingerie,scheming wife,male full frontal nudity,jealousy,wood shed,swimming pool,pregnancy,cat,female bartender,scavenger hunt,urine sample,video camera,bar,surprise,woman wearing only a man's shirt,missing,anniversary,media circus,house,small town,police,strange behavior,clue,writer,magazine writer,woman disappearing,camera,photography,eating,food,drinking,drink,female thief,narcissism,evidence,lie,confession,revelation,secret,slur,insult,thief,media manipulation,audience,money problems,money,crowd,university student,blue jeans,bitterness,sadness,crying,evil,public bathroom,water,sunglasses,car driving,car,writing,police department,watching,television reporter,television interview,fight,mercilessness,cruelty,police interrogation,tv news,television,mass media,interrogation,homicide,police arrest,violence,man with glasses,female police officer,police car,telephone call,telephone,quarrel,argument,neighborhood,neighbor,barwoman,bedroom,kitchen,living room,wedding ring,staring,book,female writer,author,told in flashback,urination,abandoned house,unreliable narrator,mob of reporters,ex boyfriend,loss of job,beer,police officer,schizophrenic,media coverage,corpse,media hype,cape girardeau missouri,obsession,lawyer,box cutter,reporter,hit with a hammer,sleeping in a car,disguise,female psychopath,party,police investigation,police detective,policewoman,death,flashback,pride,based on book,two word title,fifth wedding anniversary,violent sex,marriage as hell,blood,male frontal nudity,watching tv,suspicion,woman with glasses,2010s,2000s,basement,fireplace,flashlight,drawing,bartender,video game,photograph,bridge,airport,tv show host,letter,police station,security camera,casino,dyed hair,male nudity,hospital,missing person poster,news report,interview,robbery,marriage proposal,detective,blood splatter,treasure hunt,illness,anger,new york city,twin,bar owner,bored housewife,missouri,envelope,hair dye,dying hair,male rear nudity,snow,false accusation,death during sex,character appears on tv,watching self on tv,appeared on tv news,murder during sex,woman murders a man,alliterative title,elaborate plan,adulterous husband,money belt,questioned by police,false evidence,federal bureau of investigation,trust fund,screenplay adapted by author,husband suspected of killing his wife,husband suspected of murdering his wife,woman,villainess played by lead actress,scene of the crime,male female relationship,frame up,trailer park,alarm,cigarette smoking,surveillance,abandoned shopping mall,retirement home,alzheimer's disease,wheelchair,vigil,fake accent,criminal mastermind,book signing,pool of blood,knife,love at first sight,hotel,motel,voice over inner thoughts,voice over diary,punch and judy,sociopath,stealing money,father son relationship,black eye,mother in law son in law relationship,father in law son in law relationship,marital problem,manhattan new york city,bathroom,miniature golf,gift,male underwear,singing in a car,f rated,cell phone,board game,southern accent,record player,naked dead man,furnace,st. louis missouri,elevator,shed,boxer briefs,shopping mall,arm cast,scene during opening credits,mother son relationship,bookstore,used bookstore",True
"psychiatrist,mother son relationship,suicide,boating accident,plea for understanding,family conflict,family crisis,dysfunctional family,psychoanalysis,father son relationship,based on novel,drowning,death,sailing accident,sailing,sailor,choir,girlfriend,troubled teen,doctor,autumn,halloween,mourning,grief,depressive,promise,athleticism,swim team,swimming,deli food,dinner table,breakfast table,french toast,locker room,elevator,loner,survivor,weakness,strength,appointment,downtown chicago,reference to skokie illinois,psychiatric hospital,reel to reel tape recorder,pachelbel canon,double edged razor blade,friend,literature,reference to tess of the d'urbervilles,control,worry,competent,strong swimmer,athlete,in control,medication,swim practice,dinner table conversation,banal conversation,traditional home,highland park illinois,reference to trigonometry,love interest,going to the movies,husband and wife conversation,gossip,return to normalcy,unhappiness,attorney,birthday cake,dancing,singing around piano,sitting on stairs,what i did for love,privacy,crying,dream,nervous,reference to tranquilzers,swimming coach,quitting,timing,meeting an old friend,old friend,understanding,reference to a thousand clowns,phone booth,self image,intimacy,hospitalization,safe haven,drama club,theatre,shaving one's head,the best year of our lives,barking like a dog,lack of communication,talking at the same time,wealth,privilege,setting the table,chatting on the phone,favorite son,colonial style home,smoking,thinking,reference to john boy walton,apathy,chicago river,reference to harvard,l train chicago,lake forest illinois,european trip,school locker,dead person's room left as is,clock,contract,lack of feeling,family photograph,family of three,camera flash,broken dish,butler's pantry,woman making food,boarding school,tenor,reference to vivaldi,reference to folk rock music,reference to georg philipp telemann,city bus,vocalizing,cruelty,screaming,family argument,maid,mess,forgiveness,recognize someone's limitations,inability to love,responsibility,apologizing,jogging,park,affection,family drama,psychological drama,psychological,directorial debut,existentialism,upper middle class,attempted suicide,death by drowning,suburbia,jumpiness,title same as book,1970s,illinois,playing golf,wife leaves family,swimming team,middle class,high school,suicide attempt,self harm,brother mourns brother,father mourns son,mother mourns son,survivor's guilt,bare chested male,falling in love,swimming pool,mother son conflict,father son conflict,husband wife conflict,human condition,philosophical conversation,epiphany,peer pressure,circle of friends,depression,therapist client relationship,sibling rivalry,post traumatic stress disorder,emotional abuse,psychological abuse,cruel mother,sociopath,extreme narcissism,bad mother,mental hospital,male female relationship,husband wife relationship,suicide of friend,death of brother,self centeredness,wrist slitting,grandmother grandson relationship,grandfather grandson relationship,forbidden love,coming of age,tragic event,family relationships,student athlete,storm at sea,shock therapy,repression,mother daughter relationship,marital separation,lake michigan,houston texas,chicago illinois,brother brother relationship,birthday party,psychotherapy,bereavement,teen suicide,death of friend,death of son,death of child",False
"los angeles california,contract killer,hostage,city by night,driving at night,taxi driver,one night,hitman,assassin,night cityscape,sociopath,neo noir,original story,reference to charlie parker,overturned car,female lawyer,villain played by lead actor,violence,pistol,held at gunpoint,murder witness,cell phone,falling through a window,mob hit,nightclub,murder,body landing on a car,bespectacled male,bespectacled man,stockings,cult favorite,dead body in a car trunk,police officer,taxicab,trumpeter,airport,apartment,prosecutor,attorney,witness,corpse in car trunk,weapon,musician,jazz,ford crown victoria,ford,driving a car,automobile,car,california,united states of america,nihilism,philosophical conversation,blood splatter,crime scene,murder of a police officer,police investigation,fbi agent,car crash,cable tie handcuffs,playing against type,cult director,blockbuster,dying words,blood on face,hospital visit,sick mother,disarming a person with a gun,gray hair,kicked in the leg,jazz musician,reference to chet baker,subway train,subway station,reference to clarence darrow,business card,one against many,one man army,suspense,cameo appearance,showdown,blood,brawl,fistfight,hand to hand combat,tough guy,man with glasses,dispatcher,accomplice,helicopter,reference to rwanda,bar,knife,overpass,storytelling,lawyer,surveillance camera,computer,african american,reference to miles davis,false identity,thug,coyote,beating,laptop computer,bet,black comedy,reference to santa claus,subway chase,drug lord,mexican gang,loneliness,tragic villain,title at the end,armed robbery,coincidence,foot chase,reference to sigmund freud,reference to charles darwin,neck breaking,reference to shakespeare's macbeth,koreatown los angeles,mozambique drill,shot in the head,shot in the chest,death,apartment building,shot to death,no opening credits,power failure,police surveillance,police officer killed,police detective,parking garage,organized crime,morgue,jazz club,elevator,crime boss,corrupt lawyer,briefcase,alley,mother son relationship,subway,stabbed in the leg,silencer,shot in the leg,shot in the forehead,shootout,mistaken identity,kicked in the face,jazz music,hospital,corpse,bechdel test failed,reference to humpty dumpty,character repeating someone else's dialogue,one word title,no title at beginning,mugging,gas station,independent film,title spoken by character",False
"road movie,italy,tuscany,restaurant,restaurant review,on the road,rome italy,boat ride,edited from tv series,mausoleum,italian cuisine,father son relationship,actor,audition,impressionist,comedian,pompeii,based on tv show,second part,sequel",True
"tree,mayan,eternity,love,tree of life,meditation,spirituality,nonlinear timeline,future,quoting genesis,woman in a bubble bath,hoard,climbing stairs,close up of mouth,kindling wood,medical laboratory,suspended upside down,man and woman in bath,in bathtub with clothes on,quotation from genesis,reference to the tree of knowledge,tree sap,woman fainting,terminally ill,writing in blood,kubrickian,dying,conquistador,stars,captive,research,dying star,cure,researcher,medical researcher,quest,three stories,nebula,scientist,bubble,queen,blood splatter,indian,ape,snowball,kimono,spaniard,writer,maya,photograph,tai chi,time,mysticism,yoga,native american,inter cultural,wedding ring,supernatural power,fountain pen,medical experiment,blood,anguish,remote control,panic,coffin,destiny,battle axe,thunder,symbolism,magic,ambulance,custom,astrology,relic,punishment,map,religion,rite,mythology,citadel,fireplace,soldier,lightning,ritual,prison,knife,medical examination,flogging,jail,medicine,search,tombstone,canary,bird,science,neurology,spanish queen,eternal life,medical monitor,pen and ink,drugs,fainting,tumor,brain,heaven,star the celestial object,euthanasia,self flagellation,whipping,horse riding,horse,breaking and entering,gate,lock,suspended by one's feet,hanging upside down,snow,microscope,torch,sacrifice,garden of eden,adam and eve,odyssey,sense of space,sense of time,one thousand year time span,aging,beating,storm,kiss,fight,cpr,x ray,sleeping,bed,campfire,biblical quote,bible,capture,battle,shield,sword,subtitled scene,death of wife,surgery,repeated scene,time lapse photography,fire,guatemala,trap,candle,cross,altar,doctor,floating in the air,levitation,heresy,heretic,priest,walking on water,execution,healing,wound,flash forward,death,seizure,illness,husband wife relationship,tears,crying,male female relationship,bath,oneirism,fade to white,metaphysics,flashback,chase,bathtub,brain tumor,christianity,multiple time frames,sex in a bathtub,neo pagan,hinduism,widower,unreliable flashback,surrealism,space exploration,rebirth,reality,planet,outer space,messiah,memory,epic,dead wife,back from the dead,astronaut,tribe,stabbed in the arm,throat slitting,severed head,prophecy,pit,no opening credits,jungle,impalement,human sacrifice,gore,female nudity,dream sequence,blowgun,bleeding to death,beaten to death,archery,cardiopulmonary resuscitation,vivisection,torture,terminal illness,telescope,tattoo,star gazing,stabbing,spear,spanish inquisition,spain,rain,pyramid,novel,museum,murder,monk,monkey,marriage,loss of wife,immortality,hospital,grave,funeral,franciscan,flower,dagger,crossbow,corporeal mortification,central america,burial,buddhism,26th century,16th century,shaved head,space travel,temple,ring,fountain of youth,cancer,title spoken by character",True
"batman character,humiliation,rock,rock star,revenge,new york city,auschwitz,ex nazi,road movie,claim in title,ping pong,voice over,nudity,elevator,funeral,dublin ireland,mall,has been,pelota,golf course,new mexico,desert,diary,voice over narration,trolley,dark wave,teen suicide,loss of child,husband wife relationship,television,stock exchange,flashback,confession,surrealism,make up,swimming pool,nazi hunter,jew,hebrew,new wave,concert,gun,burning truck,on the road,reference to mick jagger,chalk,loss of father,long take,title from song,michigan,ireland,holocaust survivor,holocaust,father son relationship",False
"class differences,black white friendship,caregiver,paralysis,rich poor,based on real people,quadriplegia,black man,paris france,disabled person,friendship between men,painting,wheelchair,handicapped,writing a letter,reference to earth wind and fire,reference to hector berlioz,tetraplegic,social prejudice,what happened to epilogue,ends with biographical notes,france,intellectual,paragliding,french,speeding vehicle,motivational,reference to hitler's moustache,kiss,teenage girl,teenage boy,police officer,marijuana,joint,smoking a joint,smoking weed,teenager,male nurse,nurse,in medias res,lifting a male into the air,care,stocking,shaved head,archive footage,reference to freddie mercury,reference to victor hugo,reference to the village people,smoking pot,reference to barry white,reference to johann sebastian bach,reference to tom and jerry,reference to richard nixon,reference to george bush,reference to rimbaud,deceased wife,reference to apollinaire,reference to marge simpson,smoking,police chase,maserati,reference to frederic chopin,reference to franz schubert,criminal record,reference to al capone,reference to justin bieber,reference to barack obama,theft,sports car,physical therapy,marijuana joint,adoptive mother,drug dealing,dating,baby monitor,cleaning lady,abstract painting,widower,rich man,dancing,police escort,classical music,reference to kool and the gang,family ties,blind date,shaving one's beard,opera,2010s,art gallery,shaving someone,dictating a letter,private plane,giving someone a bath,taking a bath,ends with real life footage,teenage daughter,reference to adolf hitler,restaurant,seaside,bathtub,modern art,faberge egg,job interview,police,car chase,full body paralysis,singing in a car,parisian suburb,social contrast,one word title,based on true story,redheaded woman,hitler moustache,weed,lesbian,letter,poem",False
"hazing,high school,last day of school,football,pledge,student,texas,party,spanking,chase,drink,broken windshield,homophobia,reference to abraham lincoln,delivery truck,delivery man,baseball field,reference to the madonna,beer keg,convertible,shotgun,paddle,marriage proposal,famous line,vietnam war veteran,class,high school freshman,stoner,stoned,coach,rite of passage,drugs,baseball,clique,card game,leash,pontiac gto,chevrolet chevelle,overalls,cut off jeans,jeans,reference to led zeppelin,long hair,slow motion scene,punishment,male bonding,embarrassment,convenience store,grab and go the store,moon toner,jerk,jock,sexism,sexual fantasy,beating,1968 democratic convention,bicentennial,name calling,reference to joseph mccarthy,recreation center,police,policeman,drug dealing,dollar bill,punched in the face,bottle cap,car engine,mood ring,puka shell necklace,polyester,macrame,bell bottoms,collar and leash,flour,whipped cream,mustard,ketchup,reference to aerosmith the band,reference to deep throat,reference to bob woodward,reference to carl bernstein,gym,reference to gerald ford,junior college,song,singing,singer,guitar player,guitar,cigarette lighter,midnight,cheerleader,drive in restaurant,father son relationship,liar,lie,paddling,bar,kiss,school locker,gambling,car,reckless driving,bicycle,fire escape,rifle,drug dealer,drinking,classroom,pickup truck,drug use,friend,suburb,teen angst,high school junior,high school senior,boyfriend girlfriend relationship,year 1976,teenager,teenage girl,teenage boy,trashcan,sex talk,underage smoking,cigarette smoking,classic rock music,interracial friendship,wet hair,wet t shirt,singing in a car,smoke,muggle,marijuana joint,vietnam war,racism,hippie,reference to isaac newton,rock 'n' roll,beer run,one night,public humiliation,listening to music,rebelliousness,pot smoking,idealism,driving,beer,beer drinking,teacher,muscle car,marijuana,gun,abuse of power,cult film,teen movie,redhead,coming of age,independence day,reference to george washington,student athlete,slacker,school dance,robbery,revenge,pool hall,police officer,paint,one day,nostalgia,mother son relationship,liquor store,juvenile delinquency,junior high school,friendship,fight,drug humor,dream,car wash,car chase,bully,brother sister relationship,austin texas,initiation,football field,foosball,bowling ball,pinball machine,mailbox,volkswagen beetle,pacifier,underage drinking,8 track,beer bust,cruising,black light poster,vandalism,bong,independent film,alien,neo mccarthyism,gay slur",True
