review,outcome
"This really sums it up This was a spectacular depiction of the life and times of Miami in its criminal hay day. I witnessed the carnage first hand as a member of federal law enforcement and this documentary hits the nail squarely on the head. What made this really enjoyable for me is the way the director conveys the story. It is flashy and all over the place... just like Miami at that time. This was one of the few documentaries that told the stories of both sides of the struggle. The makers of this film were also able to do something very difficult. They assembled interviews from both sides of the fight. Anyone that is or was in my line of work knows how difficult it is to pull that off. Most documentaries are steeped in biased rhetoric and never give the viewer the chance to form an opinion based on all the facts. For those of us who remember those days and can be honest with ourselves and others about the gravity of that situation, it stirs up a long stored emotion. I can understand why people may find this documentary offensive or cheap, politically correct agendas have a way of skewing reason. That mentality is probably why this behavior has gone on so long. I wish I could take some of the misinformed back in time to see the reality of those times. It makes the nonsense of today look like Disney World. This documentary was an excellent depiction of the times.",False
"Amazing Soundtrack of 80s What makes a good film for me is that it is enjoyable, entertaining, gripping, likable and emotional. Flashdance without a doubt ticks all these five boxes. Flahdance is a very retro, cheesy entertaining film that is at no point boring and never drags, and is also a very clear symbol of the great 1980s and the night club exotic dancing scene of the time. Jennifer Beals puts down an amazing performance, as a dancer and as an actress. I guess the story comes down to the fact that reality bites, that life is tough, but if you push hard you just might make it.All in all, Flashdance despite its few undeniable faults is a very decent and enjoyable film in my opinion. As it mostly meets all of my requirements I am happy to give it a positive review. This film is one of the quintessential 80s films, that works well as a symbolic artifact of its time. I highly recommend this film to anyone who loves 80s.Overall rating: 7 out of 10.",False
"hood ornaments, but this is more than an ornament Its hard to believe that John Singletons work degenerated so in later years, because his debut was a masterpiece. We probably all have to agree that Boyz n the Hood was basically the first growing up in the ghetto movie, showing how these African American youths are surrounded by violence during their childhoods  some perpetrated by the cops, some is their own doing  but they all have to find a way to keep going. If the movie has any problem, its that it opened the flood gates to a series of similar inferior movies (but also the hilarious satire Dont Be a Menace to South Central While Drinking Your Juice in the Hood).Anyway, this is the one that I recommend. Cuba Gooding Jr. made a very good debut. Also starring Laurence Fishburne, Ice Cube, Morris Chestnut, Nia Long and Angela Bassett.",False
"It isnt style without substance  it is style with poor substance After seven years in solitary confinement between a cell containing a chess master and a cell containing a con artist, Jake leaves to seek revenge on Macha with the vast amount of money he has gotten from gambling. He starts his revenge with humiliation but soon blacks out only to be told by a doctor that he has mere days to live. Mysterious loan sharks Zack and Avi offer him protection from death in return for all his money. Meanwhile Macha puts a hit out on Jake. With death and betrayal everywhere, somebody is playing the ultimate highstakes game  but are all the players known, and who will emerge victorious?I had someone ask me recently if Id seen this because they wanted a second opinion. The reason for this, they said, was that they thought it was good one minute, then terrible the next, then maybe it is good again, then not, then it ended. Of course being asked for an opinion peaked my interest (and boosted my ego) and I was planning to watch it anyway, just to see for myself what about it deserved such a slating from the critics. In answer to the latter statement it must be said that, unsurprisingly, the film did not deserve the universal condemnation it received in the press and in truth it was just another time to lay into someone who had gotten too big for his boots and perhaps needed taking down a peg or two  and a weak project was the perfect reason. It happens every year  critics have so many mediocre films to write about that a good one sees loving reviews in the same way as a bad one is the chance to write a really memorable, scathing review  whether either it is truly deserved or not.So this leaves me with my colleagues statement and on that I found him to be accurate because at times it does SEEM to be a really cool film that is going somewhere interesting. This impression is built around a good start and pace to the film, with plenty of tough posturing, mystery and style. In fact, to deny that the film is delivered with style would be bad form indeed because the film does look very cool and very interesting. Problem is that, at some point, that isnt enough and once you get beyond the halfway mark you get the increasing feeling that this isnt going anywhere nearly as interesting or clever as you would like to think. By the ending that feeling will be confirmed as correct as the film stumbles into a pretentious and poorly delivered conclusion to the story and characters. Ritchie had been quite unreasonably arrogant about people who dont get his film but to me not only is it his fault for the hamfisted delivery of his twist, but as writer he also has come up with an idea for a twist that reads like a poor copy of other, better films. It just doesnt play and the cold (if stylish) approach keeps the audience at a distance so we care less than we should and are given more opportunity to see the twists as pretentious and halfcooked.Within this messy and slightly nonsensical affair the cast actually do pretty well by playing to the style rather than the content. Statham makes the best of his situation with another tough presence on screen even if, ultimately, I dont think he buys his character himself and thus cannot be part of the sale to the audience. Liotta I quite liked even though the unhinged violent criminal thing is pretty much the equivalent of him staring out the window with everything set to cruise control. Pastore and Benjamin are a cool presence who drive the film early on (with the mystery of their characters) but gradually become less engaging as the plot unravels. The rest of the cast pretty much provide solid enough tough men without (fortunately) sinking into the easy apples and pears type performances that Ritchie seems to like in his films generally. The only performance of real note though is from Ritchie as director because he pulls everything together with a lot of visual style and imagination; shame then that the worst performance is also from him as a writer because he has produced a script so full of its own cleverness that it cannot be bothered to aim for engaging the audience and sits back arrogantly while the delivery is fudged and incoherent.Revolver is not the screaming disaster that everyone would have you believe, but this is as close to a recommendation as I can give it. Visually it is stylish and early on this sense of tough coolness does draw you into the plot to see where it goes. Sadly though the answer is that it doesnt go anywhere worth being and it goes there with a slow pace that suggests it is being very clever and worthy when really the plot is not anywhere as clever or as developed as it needed to be. It isnt style without substance  it is style with poor substance.",False
"Could have been good but just not so...Well, I had high hopes for this movie. I had awaited its release and enjoyed the build up... hearing that Shia Lebouff didnt wash for weeks in order to get into role; much to the annoyance of the other cast members... Though, in truth this movie didnt reveal a lot about what it was like living and fighting through the war. I understood nothing after watching the movie about how cramped or what it might be like to live, fight and die inside a tank. Instead it seemed like its the best job ever  alcohol in the pantry and (seemingly) plenty of space...The movie did provide loud noises. Colourful explosions. Some gruesome and somewhat shocking deaths. Some love. Some hate. And about as many war movie clichés as could be fit into the running time. Seriously, the end of the film will have you thinking  This is definitely an American made movie. I would still rate it as a decent war movie. Though, do not get your hopes up. There has been such a dry patch and nothing can come close to Saving Private Ryan or the characterisation of band of brothers series...This movie played all the stereotype characters and yes they did play well. But I wanted so much more from the film. I wanted to feel like I had learnt a bit of history or at least a bit of insight after the screening. Instead all I learnt was that American blockbusters still play the stereotypes, the clichés and SO much cheese at the end the movie ends up stinking. Enjoy for an easy war flick but dont expect too much.",True
"Ultimately, you may just have to settle for a ray of hope.Theres a very fine line between probing into human failings and allout misery. Director Thomas Vinterbergs latest balances itself precariously between the two throughout, wavering between plot elements that seem grounded in its characters emotional realities and those that are unnecessarily grim. Ultimately however, the movie redeems itself thanks to fine ensemble work and its daring, assured direction.Submarino is the unforgettable story of two brothers, long estranged and haunted by a dark secret buried in their past, who live separate lives in modern day Copenhagen. Nick (Jakob Cedergren), a violent excon, tries to help out an old friend, but falls quickly into old habits. Meanwhile, his brother (Peter Plaugborg), raises his son, but is unable to escape his own demons of addiction. Each is on a path to selfdestruction, and they must find each other  before its too late.The cast is uniformly strong  both Cedegren and Plaugborg are solidly believable in their roles. Cedegrens acting, minimal and yet poignant, is especially remarkable. Vinterberg has a genuine respect for his characters and a desire to see them transcend their trappings, and his film, in turn, mostly succeeds where it could so easily have fallen short. When its numerous narrative threads finally converge, the resulting pathos feels genuinely earned and authentic. Adapted from the novel by Jonas T. Bengtsson, Submarino was an official selection at the 2010 Berlin International Film Festival.",True
"Great Cotten and sexy Monroe Joseph Cotten was an outstanding actor whose talents have been terribly underappreciated. He is great in this movie as an abusive husband. The very sexy Marilyn Monroe is his wife, who is having an affair with another man. They meet a pair of young newlyweds on their honeymoon. Max Showalter as the young husband is one of the most annoying characters Ive ever seen. Jean Peters as his bride does the unthinkable, managing to look almost as beautiful as Marilyn herself.This is a suspenseful and entertaining movie, which makes great use of the scenery surrounding Niagara Falls.",True
"A Royal Treat You heard it from me: Not even James Franco with his boffo performance in 127 Hours can beat Colin Firth for the Oscar in Kings Speech, a docudrama about the Duke of York (Firth) becoming King George VI while overcoming a crushing stutter. Not only does the actor get pitch perfect the stutter, but he also invests a kindness, courage, and vulnerability in the character that work in harmony to create an unforgettable George in an exquisite period peace.Not to forget how generously Geoffrey Rush underplays Lionel, the speech therapist who is instrumental in making the king a speaker and a friend. That lowkey acting allows Firth the room to expand his kings personality without interference from an Oscarwinning costar. This is history as I like to learn it—honest and engaging with palaces and minor characters wellappointed and underplayed themselves as part of a mosaic of challenges facing a handicapped king and a nation on the brink of WWII. The pace is close to languid, better to allow us to settle in for the painful transformation of a man unused to public speaking but used to family mocking his disability.Georges bravery is the films heartbeat, not flamboyant courage, mind you, but rather the kind that wakes us up to the character as complex and lovable. But valor is not his exclusively, Guy Pearces Edward, who abdicates for his love, Wallace Simpson, can be seen as a courageous man giving up a crown for love or a fool falling for a twicedivorced socialite.Such an ambivalence is fitting for a film that gently introduces you to a period in British history when alliances are not clear and allegiances dangerous. One thing is patently clear, however—this is going to be on most critics best film of the year list with a sure Oscar winner for its star. If Firth missed the brass ring last year in A Single Man, hell grab it this year in Kings Speech.",False
"In my top 3 best Movies.What can I say?! One of the best movies I have ever seen. The Storyline is superb, and the acting is of the finest actors there is. Cage and Travolta deserve Oscars for their performances; how Cage changed from a murdering criminal to a determined good cop in the way he did, I will never know.Another great element of this film is the action: Guns, knives, grenade launchers, AK47s and so on! Some of the greatest gun fights I have ever seen in any movie take place here, specifically the the cop vs criminal fight in the mansion, is it? Anyway, these are just a few things I have mentioned that put this in my top 3 movies. But I must emphasise the acting once more, and how tremendous both Travolta and Cage are in this masterpiece.10/10, or in other words, brilliant!",False
"Great interpretation of a wonderful novel I saw a preview of this film yesterday and felt privileged to be one of the first people to see the film. It was also a pleasure to see a film before reading any other critical review or opinion. I am a great fan of Ian Mcewan and was concerned that it would not be possible to capture the subtleties and nuances of Mcewans writing but I neednt have had any worries. The director, Joe Wright and screenplay writer Christopher Hampton have done a superb job and the complexities of the novel are superbly captured with real imagination. The story is set in three main areas, an English country house in 1935, war torn France 1940 and London 1940. The atmosphere in of all three are wonderfully captured by the director, cinematographer, costume design and score and I am sure that there are going to be some Oscar nominations for these. James Mc Avoy as lead man gives a tremendous performance of a restrained but passionate man. I was not as convinced by Keira Knightleys performance and am not sure that her acting has the mature edge to capture the social nuances of the times that Mc Avoy did so successfully. Do not see this film if you like fast paced films and rapid plot development! This is not a film for the pop video generation. If however you like character development and a plot that unravels at a pace that allows you to be immersed in the atmosphere of the film then I can highly recommend Atonement as one of the best films that I have seen this year.",False
"Great, the village stalker  Coraline OK America, before you go blindly into an animated film with your young children, why dont you do a little research on what they are about to witness. A PG rating and stopmotion animated aesthetic do not always make a childfriendly adventure. Based upon the horror novella by acclaimed author Neil Gaiman, Henry Selicks Coraline is chockfull of heavy material, dark story threads, and bleak possibilities. For a guy like me, those things equal undivided success; for a child aged ten, those things equal nightmare filled evenings and parents writing angry letters to Focus Features for subjecting their children to lewd and horrific imagery. Well guess what parents? No one is to blame but you. Im not saying keep all youngsters away, but do use some discretion on whether your son or daughter can handle the fantastical elements. This is very much Alice in Wonderland displayed in all its non Disney possibilities. A cautionary tale on being careful what you wish for, our heroine must discover the difference between a world of people neglecting her and that of people doing all they can so that they may give her all she could ever want in the future. Life is not about getting it all right now, but instead a slow and steady climb built on love and trust, one whose benefits far outweigh the whirlwind romance that is never truly as it seems.Remember folks, this is a story that won the 2002 Bram Stoker Award for Best Work for Young Readers; its not all singsongy like Selicks masterpiece A Nightmare Before Christmas. With that said, however, it is very, very good in a very, very different way. Be prepared for a methodically and deliberately paced story. More psychological terror than jump out at you scares, the tale of Coraline escaping into a parallel world, perfectly mirrored of her own only inhabited by animated dolls, is one of enlightenment and discovery of what love truly means. Do we all want the parents that dote on us? The guardians that will do what we want and when we want it? Of course we do. But that idyllic utopia doesnt exist, especially in the times for which we live today. Children need to be raised and supported and that takes money and a lot of hard work. What may seem like neglect in the eyes of a child is really two people doing all they can, sacrificing their time, in order to give him/her a chance at success. Only when Coraline sees the manipulation and truth behind the kindness her Other Mother gives her does she realize what she has back at home.What we are shown is a world through a tiny door in the wall of an old triplesegmented home. There are stories about this door used to explain the disappearances of some local children, including the sister of loudmouthed and shy Wybie Lovats grandmother. Only a weathered black cat appears to know what is going on, what the too good to be true farce beyond the door is actually masking behind it. This cat can travel between worlds and therefore knows it all, allowing him to warn Coraline by orchestrating events via those she encounters. A disgruntled child is easily malleable and fooled when doted upon and given sweets and a smile. The mantra never talk to strangers is never more applicable than it is here. With something a tad offkilter in the fantasy world, Coraline finds herself shaking it off and relishing the opportunity to experience all that she had dreamed of, not knowing that if her parents succeed with their new gardening catalog, those dreams will be fulfilled in reality. Patience is a virtue and youngsters unfortunately dont learn that fact until they are all grown up, finding ways to apologize to their parents for being such confused and naïve monsters.With some very nice voiceworkDakota Fanning shines as our titular heroine; Keith Davids baritone brings the cats mixture of foreboding and help to life and Robert Bailey Jr. gets the nervous tick and stammer on the nose for Wybie, (short for Why Born, now thats a name you hope your parents never considered)you do find yourself enveloped in this world. A rare thing for an animated film to begin with a cast listing, it thankfully doesnt detract from the escapism by making you think of the actor rather than the character. This fact works best with the mother, played by Teri Hatcher. I would never have been able to pick her voice out, but that just enhances it all the more, breathing life into the stopmotion clay form on screen, becoming the wolf in sheeps clothing villain necessary for it all to work.Definitely soak in the aesthetic and intelligent storytelling as Coraline is for a thoughtful audience willing to delve deep into metaphors and hidden meaning. There is no approved for your Attention Deficit Disorder child stamp of approval here. In much the opposite direction, dont be surprised if your child hates you for making them sit through it. However, it is a tale that will resonate for a portion of the public, hitting on their own feelings of selfishness and wanting the spoils without the work. When your child is intellectually mature enough to handle a rich and deep story, you as a parent will know. When he or she can see a couple of bigbosomed, large older women dressed as mermaids with pasties and not laugh or get uncomfortable, that is when you should let them see Coraline. It is ultimately a film for all ages; one that shows you as adults how it all will get betterjunior will one day understand the sacrifices you are makingand you children a fantastical world to escape to with consequences that will shake you into the realization of what you have right in front of you at home.",False
"A masterpiece This, along with The Doom Generation, is one of my many favorite films. I remember showing this to quite a few people at different times, and two things seem to upset people the most: the bisexuality/homoeroticism and the loads of sex scenes that, depending on the scene, serve various purposes. One person I watched it with (she thought she was an intellectual and felt it was beneath her to sit through it) said there was no way this film could be saying anything important and called it a porno movie. Naturally, since this film shows not one exposed genital organ or even a bare female breast, her argument was ridiculous. As for the homosexual things that go on in the film, I think that that makes people upset because it depicts these characters as human beings with emotions (which homosexuals and bisexuals are) and/or because it turns them on. I love this movie for many reasons. Its very schizophrenic, always going back and forth from harsh realities to gutbusting humor, and sometimes managing to blend them together in a strange and equal mix. It seems that Gregg Araki was trying to defy expectations of him here, and that he was trying not to make a film easily judged as exploitation. This movie has more sex scenes than The Doom Generation, but they are not explicit at all. The reasons these scenes are erotic and entertaining is because Araki works with the characters and dialogue to make the sex interesting without showing any nudity other than the occasional male butt. Also, where there would be so many people to call The Doom Generation garbage for its constant use of obvious profanities, the dialogue in Nowhere, if youll notice, was done without hardly any cusswords, unless you count the myriad of VERY creative slang terms poured all throughout. And as for the gore, theres one big scene and one brief, minor scene. What I find amazing is that even with these differences, Nowhere is no less fascinating and brutally effective than The Doom Generation. I love them both, and, no matter how many disagree, I believe Araki is a very important, skillful, and versatile cinematic artist. Ive decided to include no spoilers, but I do want to add one more thing: If you dont see any meaning to this, that still doesnt mean that it is completely meaningless and without a point.",True
"A look at life in NY Mean Streets, the earliest Scorsese film people have heard of, is the result of an onform film maker, telling a personal story.One thing to immediately note about Mean Streets is the performance of our two leads, Harvey Keitel and Robert De Niro, both looking young and are full of energy. They deliver the goods, big time. They are both so watchable and make up at least half of the movies appeal. In fact, Mean Streets is an inherently watchable movie overall, helped by some fine dialogue and Scorseses trademark energetic and involving camerawork. The main draw is the antics of the characters and their relationships rather than a highstakes narrative. Dramatic things happen but dont relate intrinsically to the central plot: that of De Niros character Johnny Boy, his debts to clubs, bars and old pals along with his longsuffering buddy Charlie (Keitel).In comparison to other Scorsese films (which is inevitably going to happen if this is not your first Scorsese), it is very low on scale and as mentioned before, low on stakes. This is no gangster epic or psychological portrait but simply a 2 hour window into the streets of New York. It is certainly worth watching.",True
"This is my favourite movie of all time...I probably never would have seen this movie if my mother hadnt persuaded me to take my little brother to see it. I enjoyed it a lot the first time, but it was only when I saw it again a couple of years later on video I realised just how superb a movie it is. Its not a clever or complex movie, its not the kind of film which works on an adult level as well as on a childrens one. However, three aspects of it make it truly great:1: The music. Under The Sea richly deserved its Oscar, but Part Of Your World deserved it even more.2. The animation. Quite simply, its absolutely gorgeous. The underwater scenes in particular take your breath away.3. The Story. How can you resist a love story that touching?I urge anyone with even a touch of sentimentality about them to set their predjudices aside and see this movie.",False
"Envigorating and effective masterpiece When it comes to naming the best films of the 1990s, The Talented Mr. Ripley hardly ever gets a mention. This is one of cinemas greatest mysteries; how can a film as well made, constantly intriguing and brilliantly conceived as this one constantly get passed over? And in favour of many under deserving films as well? Really strange. Almost as big a mystery as the one Ive just mentioned is the web of intrigue created here. Through deep, complex characters and situations rich with double meaning, Anthony Minghella has turned Patricia Highsmiths original novel into a cinematic masterpiece. The talented Matt Damon stars as the talented man of the title that is offered $1000 to travel to Italy to try and return Dickie; the rich and spoilt son of a millionaire. What follows is a complex, disturbing and fascinating expose of a man ingratiating himself into the lives of Dickie, his girlfriend Marge and high society on the whole...The main reason why The Talented Mr. Ripley works so well is that its central characters are deep labyrinths that beg to explored and analysed. Every scene is rich with double meaning and character interactions that exist under the surface of the drama we are seeing on screen. The character of Tom Ripley is a true masterpiece of characterisation indeed. This sociopath, that would rather be a pretend somebody than a real nobody is a myriad of contradictions and muddled personalities. His actions are always amoral and through his lies and deception, it is obvious that he doesnt care at all for anyone around him. However, despite this; we are still able to feel for him through his tribulations. The story is told in such a way that it is difficult to feel for any of the other characters and all of our sympathies lie with the talented Tom Ripley. This puts the audience in a strange situation, as were used to hating the antagonist and feeling for the protagonist, but this film turns that on its head, and to great effect.The film is helped implicitly by the fact that its one of the most professionally made films ever to make it onto the screen. Every scene, every action, every line uttered is done with the greatest assurance and nothing at all in the film appears to be there by accident or out of place. The way that the characters interact with each other and their surroundings is always believable and we never question anything that is shown on screen. Anthony Minghellas direction is more than solid, and this is helped by the stunning photography, courtesy of 1950s Italy. Many a film has benefited from Italys landscape, and this is one of them. This is all great, but its the performances that put the final finishing touch on this amazing masterclass of filmmaking. As mentioned, the talented Mr Damon takes the lead role and completely makes it his own. He often gets coupled with his friend, Ben Afleck, when it comes to acting; but this is very unfair as Damon is one of todays brightest stars. Jude Law and Gwyneth Paltrow make up the other two leads. Im not the biggest fan of either of these two stars, but both, like Damon, give performances here that will always be associated with their personalities. Cate Blanchett has a small role, but the real plaudits for the smaller performances go to the brilliant Phillip Seymour Hoffman, who steals every scene hes in.The Talented Mr. Ripley is one stunning piece of film. Ignore the people that dont consider this one of the 1990s greatest achievements; they are wrong. The film is a masterpiece of tense situations, great characterisation and professional filmmaking. And I refuse to hear otherwise.",False
"Go for it. Ignore the haters. Tarantino entertainment to the core!This is a short review I am forced to write after noticing the critics and the haters. Hateful Eight is another Tarantino masterpiece. It may be similar to his previous movies, but great directors dont come often and in a single life they can make only so many films. Now if Tarantino decides to make another Tanrantino western with all the fine work thrown in as in his other films, I am no one no complain. This guy is a legend and I am privileged to see the handful of movies he will make in his lifetime. Even if he makes similar movies a dozen times, I would still watch it, cause this guy knows filmmaking at its finest. Hateful Eight is a blizzard of fine acting, fine dialogue, humor, darkness, snow and that incredible eye for perfection and storytelling. Go damn watch it and be prepared to be a told a western story Tarantino style.",True
"incredibly powerful film I just saw this film at Sundance, and it was truly amazing. I confess I did not read the book (I will now), but I suspect that Daniels really took it to the next level. The story of Precious and her world was deeply moving and supremely well acted. I was particularly surprised at my own ability to laugh, along with the story, at the worst humanity can throw at us. After the film, Daniels, the producers, and the entire cast came forward to many standing ovations. Gabby was indeed charming, and I was particularly riveted by Mo Niques discussion of how she was able to become Mary, Precious mother. Daniels fielded many questions from the audience, mostly directed at the task of realizing this story. I hope to see his work again. This is a heavy film, but I highly recommend it.",False
"Watch it for the old footage, not for the publicity stunt.I am not going to talk so much about the historical part of this documentary, which indeed is great and one of the best Ive seen. I have no objections about it at all. However I dont buy this were all victims idea that the filmmakers and Marroquin are trying to portray. Its so sad that after seeing footage of the wonderful and brave leaders Rodrigo Lara Bonilla and Luis Carlos Galan you later get to see their sons sell out and in the most naive way accept Pablo Escobar juniors apology in front of the cameras, which is nothing more than a publicity stunt. Sadly Colombias now historical heroes clearsighted and firm stand against corruption and criminality werent passed on to their sons. I felt sad seeing these nice, well intentioned guys being so manipulated by the opportunistic son of Escobar, or Sebastian Marroquin as he calls himself today. There is no way neither Cano nor Galan would sell out this way had they been alive today. Marroquin also tried to reach out to other victims, such as the Cano family who wisely questioned his real intentions and backed out of it. Marroquin is a guy that several times has tried to trademark Pablos name in Colombia and abroad sells tshirts with his fathers picture on them under the ridiculous pretext that its to raise awareness and that history should never repeat itself. Thats rich. I guess with that same logic you should sell tshirts of Hitler and swastikas to support antiracism. Make no mistake about it. Marroquins biggest hero is his father and that is not something that you can combine with remorse and regret. His apology is as fake as Pablo Esobars speeches about peace in Colombia. Both Cano and Galan wouldve known that but apparently not their sons. If youre gonna see it, see it for the old footage and the interviews, not for the apology.According to the now released from prison, John Jairo Velasquez, who was a hitman for Escobar, Marroquin was trained as a kid to become a criminal and did in fact participate in placing bombs and torturing of victims. Apart from still sitting on a huge amount of his fathers dirty money. This movie he mainly did because he wanted to return to Colombia to sell some properties and arts that his father left him. Believe what you want. But this guy is not as innocent as he wants to appear.",False
"Innocent, beautiful and brilliant fun Despite the dreadful title, Moonrise Kingdom is simply wonderful. Since his flying start with Bottle Rocket and the triumph of Rushmore, I felt that Wes Anderson had rather tottered off a true path. The Royal Tenenbaums was hit and miss, The Darjeeling Limited was too twee, and The Life Aquatic was simply AWFUL. I take against ANY film that wastes Bill Murray.Moonrise Kingdom doesnt repeat that error. Despite covering ground Andersons already visited to an extent in Rushmore, MK looks at a teenage crush with fresh eyes, and surrounds it with a fantastic cast of oddballs and misfits. Unlike his films where the characters are irritatingly quirky for the sake of it, these oddballs seem organic to their strange island home. Star among them is Ed Norton as Scout Master Ward, who looks as if hes having the time of his life in shorts and woggles, in charge of a troop described as beige lunatics.Bruce Willis, Frances Mc Dormand and Bill Murray all play their parts but never feel as though theyre elbowing for the spotlight, which keeps the mood kind, befitting the hearts of all involved in the search for runaway scout, Sam, and his penpal, Suzy. Visually, its a feast of saturated colour and fabulous design, but  as with the best of Wes Anderson  the devils always in the detail. The laughs come from minutely observed accessories (keep an eye on the scouts badges!) and from throwaway truths. And the soundtrack is a great mix of wistful Western and classical pieces. Definitely buyable. Anderson flirts with surrealism, but never gets Burtonesque, controlling his story with a firmer hand and to better effect. His situations might be bizarre, but the people in them are always painfully, wonderfully human. Its also a rare film  one you could watch with your grandmother or your grandchildren, with only a couple of moments where young eyes would have to be covered, and no real violence or swearing.There is an overwhelming feeling of innocence and good will throughout.I loved it from the opening frames, and it only got better from there.",True
"Awesome Courtroom Drama A young hotshot naval lawyer (Cruise) is given what seems to be an open and shut case of two marines murdering another while he slept. Cruise, who has a reputation for plea bargaining was assigned by division, to defend the accused. Could it be so it never sees the inside of a courtroom? Over seeing the defence of the accused is Demi Moore, from internal affairs, who is renowned for her attention to detail. She believes their innocence and suspects a cover up.In charge of the marine unit in question is Jack Nicholson, a hardass marine who commands respect and demands the best.With outstanding performances from Jack Nicholson, Tom Cruise, and Yes Demi Moore as well. The plot develops, and the conspiracy surrounding the case becomes apparent. And its up to Cruise to lay his career on the line to find the truth.This movie is a powerful drama, and is fantastically well made.I love it 10/10",False
"Not perfect but close. Heres why.There is something about this movie that captures you. It starts out quirky and comedic, but as the film progresses it becomes more serious. The ensemble cast gives it the feeling of a classic like Snatch, but this isnt an just an action film. It is more dramatic and you do feel for some of the characters. The movie does have some faults like some predictable plot points and the humor fails at some parts, but this shouldnt discourage you from watching the film. It is worth the price of the ticket. Seven Psychopaths is one of the better movies to come out this season. It doesnt disappoint. Its a great flick to go out with the guys. Colin Farell (hope I spelled it right, sorry Colin) adds another great performance to his belt.",True
"Very powerfull statement against drugs.I think The basketball diaries is a realistic and very important movie. It shows the road that one walks to being addicted to drugs. From taking dope once a week to taking dope every day, every hour. Leonardo Di Caprio playes a basketballplayer, a schoolkid(Jim Carrol) who walks this path. He experiments with drugs till there is no way back. He gets himself in all kinds of stupid situations. He starts robbing stores, ripping off money from old ladies just to get some cash for dope. His life is beginning to look like a living hell. His basketballcoach wants to have sex with him, and when he passes out on the basketballfield due to taking a wrong kind of peppil, he gets kicked out of the basketball team and from school. From this moment on everything goes in a downward spiral for Di Caprio.An excellent scenario you would say, and it is. The acting from Di Caprio is great. We saw it earlier on in his career when he got oscarnominated for Whats eating gilbert grape. A gripping drama in which he playes a disabled kid. But in The basketball diaries he playes an equally difficult part. Not a lot actors would have put down this kid whos life is wrecked, and who is constantly thinking about dope as well as Di Caprio did.The statement the movie delivers is a powerfull one. Being addicted to drugs is horrible. Usually people learn about this aspect trough seminars or televisonshows such as Oprah Winfrey. But it never really gets the kind of attention and understanding from the audience as The Basketball diaries delivers.The amazing performance by Di Caprio, the fact that this movie is actually based on a true story and the reality the movie is set in, The basketball diaries deserves a 9 out of 10.",True
